Date,Title,Company,Location,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-16,INTERNAL LISTING-MECHANCIAL JOURNEYMAN,City of Tulsa,"Ave, Maritime Region, Togo",Entry level,Internship,Management and Manufacturing,Government Relations Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350261667,https://tg.linkedin.com/jobs/view/internal-listing-mechancial-journeyman-at-city-of-tulsa-4350261667,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,MEP Project Engineer,System Electro Mechanical Engineering,"Addis Ababa, Ethiopia",Entry level,Full-time,Engineering and Information Technology,Engineering Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350010963,https://et.linkedin.com/jobs/view/mep-project-engineer-at-system-electro-mechanical-engineering-4350010963,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Independent Contractor (Lecturer) Diploma in Electronic Engineering,NewBridge Graduate Institute,"Centurion, Gauteng, South Africa",Mid-Senior level,Full-time,Education and Training,Education Management,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343679621,https://za.linkedin.com/jobs/view/independent-contractor-lecturer-diploma-in-electronic-engineering-at-newbridge-graduate-institute-4343679621,Bac+8 / Doctorat,N/A,General Search
2025-12-16,"PM - Content, MENA Prime, MENA Prime",Amazon,"Cairo, Cairo, Egypt",Not Applicable,Full-time,Public Relations and Marketing,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343763424,https://eg.linkedin.com/jobs/view/pm-content-mena-prime-mena-prime-at-amazon-4343763424,Bac+5 / Master / Ingénieur,4 ans/years,General Search
2025-12-16,Customer Success Manager,Confidential,Egypt,Not Applicable,Full-time,Customer Service,Staffing and Recruiting and Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343684153,https://eg.linkedin.com/jobs/view/customer-success-manager-at-confidential-4343684153,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-16,Customer Service Representative,Concentrix,"Cairo, Egypt",Entry level,Full-time,Customer Service,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343695645,https://eg.linkedin.com/jobs/view/customer-service-representative-at-concentrix-4343695645,Bac+3 / Licence,N/A,General Search
2025-12-16,Quality Manager – Steel Pipes,Gazala Steel Fabrication,"Giza, Al Jizah, Egypt",Mid-Senior level,Full-time,Quality Assurance,Fabricated Metal Products,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4348411022,https://eg.linkedin.com/jobs/view/quality-manager-%E2%80%93-steel-pipes-at-gazala-steel-fabrication-4348411022,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-16,Information Technology Specialist,Pet Point For pet supplies,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Information Technology,Pet Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350300900,https://eg.linkedin.com/jobs/view/information-technology-specialist-at-pet-point-for-pet-supplies-4350300900,Bac,5 ans/years,General Search
2025-12-16,Payable Accountant Experience in manufacturing industry,Premier Services and Recruitment,"New Cairo, Cairo, Egypt",Not Applicable,Full-time,Accounting/Auditing,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343704294,https://eg.linkedin.com/jobs/view/payable-accountant-experience-in-manufacturing-industry-at-premier-services-and-recruitment-4343704294,Bac+3 / Licence,5 ans/years,General Search
2025-12-16,Procurement Engineer,KMT for Industrial Services,"Qesm El Maadi, Cairo, Egypt",Entry level,Full-time,Purchasing and Supply Chain,Automation Machinery Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350271293,https://eg.linkedin.com/jobs/view/procurement-engineer-at-kmt-for-industrial-services-4350271293,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-16,Chief Technology Officer (CTO),Interimeo,"Kouba, Algiers, Algeria",Executive,Full-time,Information Technology,Human Resources Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343634482,https://dz.linkedin.com/jobs/view/chief-technology-officer-cto-at-interimeo-4343634482,Bac+5 / Master / Ingénieur,Confirmé (3-5 ans),General Search
2025-12-16,Business Development,BIGO,Morocco,Mid-Senior level,Full-time,Business Development,Software Development and Entertainment Providers,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327828313,https://ma.linkedin.com/jobs/view/business-development-at-bigo-4327828313,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,UX Researcher,UX Labs,Egypt,Mid-Senior level,Full-time,Science,Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350122228,https://eg.linkedin.com/jobs/view/ux-researcher-at-ux-labs-4350122228,Bac+5 / Master / Ingénieur,Senior (> 5 ans),General Search
2025-12-16,AD Simulation SW Developer - Junior H/F,Stellantis,"Casablanca, Casablanca-Settat, Morocco",Entry level,Full-time,Engineering and Information Technology,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4222275597,https://ma.linkedin.com/jobs/view/ad-simulation-sw-developer-junior-h-f-at-stellantis-4222275597,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Service Delivery Manager - Oilfield Chemicals,Baker Hughes,"Cairo, Cairo, Egypt",Mid-Senior level,Full-time,Project Management and Information Technology,Energy Technology,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343777302,https://eg.linkedin.com/jobs/view/service-delivery-manager-oilfield-chemicals-at-baker-hughes-4343777302,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-16,English Customer Service Specialist (Cairo),telecommunicationn,"Cairo, Egypt",Entry level,Full-time,Education and Training,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4349906368,https://eg.linkedin.com/jobs/view/english-customer-service-specialist-cairo-at-telecommunicationn-4349906368,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Commercial Relationship Manager,Absa Group,Tanzania,Not Applicable,Full-time,Finance and Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350110276,https://tz.linkedin.com/jobs/view/commercial-relationship-manager-at-absa-group-4350110276,Bac+5 / Master / Ingénieur,100 ans/years,General Search
2025-12-16,"Clerk, Accounts",First Quantum Minerals,"Kalumbila, North-Western Province, Zambia",Entry level,Full-time,Management and Manufacturing,Mining,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343606170,https://zm.linkedin.com/jobs/view/clerk-accounts-at-first-quantum-minerals-4343606170,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Senior Associate - Payment Operations,Mashreq Corporate & Investment Banking Group,Egypt,Entry level,Full-time,Management and Manufacturing,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343759084,https://eg.linkedin.com/jobs/view/senior-associate-payment-operations-at-mashreq-corporate-investment-banking-group-4343759084,N/A,N/A,General Search
2025-12-16,Fx Risk/Trading,AudaCity Capital Management,"Congo, Margibi County, Liberia",Not Applicable,Full-time,Other,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350192291,https://lr.linkedin.com/jobs/view/fx-risk-trading-at-audacity-capital-management-4350192291,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Hotel entertainers in Mallorca- Spain - Studentjob.be,Jobster,"Be, Logone Oriental, Chad",Entry level,Full-time,"Marketing, Public Relations, and Writing/Editing",Software Development,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327851401,https://td.linkedin.com/jobs/view/hotel-entertainers-in-mallorca-spain-studentjob-be-at-jobster-4327851401,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Business Development,Express Media Egypt,"Heliopolis, Cairo, Egypt",Mid-Senior level,Full-time,Business Development and Sales,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350222641,https://eg.linkedin.com/jobs/view/business-development-at-express-media-egypt-4350222641,Bac+3 / Licence,2 ans/years,General Search
2025-12-16,Visual Merchandiser,Landmark Group,"Cairo, Egypt",Entry level,Full-time,Marketing and Sales,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350151194,https://eg.linkedin.com/jobs/view/visual-merchandiser-at-landmark-group-4350151194,Certified,N/A,General Search
2025-12-16,Planning and Conservation Manager,The New Forests Company,"Iringa, Iringa Region, Tanzania",Mid-Senior level,Full-time,Management and Manufacturing,Paper and Forest Product Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350120606,https://tz.linkedin.com/jobs/view/planning-and-conservation-manager-at-the-new-forests-company-4350120606,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-16,Office and Immigration Law Assistant,Black Pen Recruitment,"City of Cape Town, Western Cape, South Africa",Associate,Full-time,Administrative,Legal Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343686242,https://za.linkedin.com/jobs/view/office-and-immigration-law-assistant-at-black-pen-recruitment-4343686242,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-16,Réceptionniste,Mabrouk Hotel & Suites ADULT ONLY,"Agadir, Souss-Massa, Morocco",Entry level,Full-time,Administrative,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4335092566,https://ma.linkedin.com/jobs/view/r%C3%A9ceptionniste-at-mabrouk-hotel-suites-adult-only-4335092566,Bac+4,Confirmé (3-5 ans),General Search
2025-12-16,Consultant·e en Recrutement,TCrew,"Rabat, Rabat-Salé-Kénitra, Morocco",Mid-Senior level,Full-time,Information Technology and Human Resources,Staffing and Recruiting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4336750057,https://ma.linkedin.com/jobs/view/consultant%C2%B7e-en-recrutement-at-tcrew-4336750057,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-16,Cashier-General,Marriott International,"Rabat, Rabat-Salé-Kénitra, Morocco",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327722108,https://ma.linkedin.com/jobs/view/cashier-general-at-marriott-international-4327722108,N/A,N/A,General Search
2025-12-16,Medical Science Liaison,Kinetic Business Solutions,"Cairo, Egypt",Mid-Senior level,Full-time,Product Management,Pharmaceutical Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350290960,https://eg.linkedin.com/jobs/view/medical-science-liaison-at-kinetic-business-solutions-4350290960,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-16,Customer Success Manager (Individual Contributor),THE/STUDIO,"Lagos, Lagos State, Nigeria",Not Applicable,Other,Other,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327852674,https://ng.linkedin.com/jobs/view/customer-success-manager-individual-contributor-at-the-studio-4327852674,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-16,Diretor de marketing,"G5X SGPS, SA","Praia, Praia, Cape Verde",Director,Full-time,Marketing and Sales,Holding Companies,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343695507,https://cv.linkedin.com/jobs/view/diretor-de-marketing-at-g5x-sgps-sa-4343695507,N/A,N/A,General Search
2025-12-16,Bookkeeper,j. awan & partners,"City of Cape Town, Western Cape, South Africa",Not Applicable,Full-time,"Finance, Administrative, and General Business",Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327596424,https://za.linkedin.com/jobs/view/bookkeeper-at-j-awan-partners-4327596424,Bac+8 / Doctorat,5 ans/years,General Search
2025-12-16,Packing Stations Coordinator – Agricultural Export,Ulemt,"New Cairo, Cairo, Egypt",Entry level,Full-time,Management and Manufacturing,Internet Publishing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350082125,https://eg.linkedin.com/jobs/view/packing-stations-coordinator-%E2%80%93-agricultural-export-at-ulemt-4350082125,Bac,4 ans/years,General Search
2025-12-16,Customer Support Specialist I,Crisis24,"Cape Town, Western Cape, South Africa",Entry level,Full-time,Other,Security and Investigations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343723838,https://za.linkedin.com/jobs/view/customer-support-specialist-i-at-crisis24-4343723838,Bac+2 / BTS / DUT,2 ans/years,General Search
2025-12-16,Sales Supervisor ( Freight Forwarding ),INTERLOG - International Logistics,"Cairo, Egypt",Mid-Senior level,Full-time,Sales and Business Development,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350280427,https://eg.linkedin.com/jobs/view/sales-supervisor-freight-forwarding-at-interlog-international-logistics-4350280427,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Cashier-General,Marriott International,"Rabat, Rabat-Salé-Kénitra, Morocco",Entry level,Full-time,Other,Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327752136,https://ma.linkedin.com/jobs/view/cashier-general-at-marriott-international-4327752136,N/A,N/A,General Search
2025-12-16,Salary Administrator,Astral Foods Ltd,"Standerton, Mpumalanga, South Africa",Mid-Senior level,Full-time,Information Technology,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343546201,https://za.linkedin.com/jobs/view/salary-administrator-at-astral-foods-ltd-4343546201,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Admin Controller,The Shoprite Group of Companies,"Durban, KwaZulu-Natal, South Africa",Director,Full-time,Accounting/Auditing and Finance,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343626216,https://za.linkedin.com/jobs/view/admin-controller-at-the-shoprite-group-of-companies-4343626216,N/A,N/A,General Search
2025-12-16,Area Manager (Gauteng),Thorburn Security Solutions (Pty) Ltd,"Johannesburg, Gauteng, South Africa",Associate,Full-time,Sales and Business Development,Security and Investigations,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343626217,https://za.linkedin.com/jobs/view/area-manager-gauteng-at-thorburn-security-solutions-pty-ltd-4343626217,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Basic Operator,RCL FOODS,"Boksburg, Gauteng, South Africa",Entry level,Full-time,Management and Manufacturing,Food and Beverage Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343636289,https://za.linkedin.com/jobs/view/basic-operator-at-rcl-foods-4343636289,N/A,1 ans/years,General Search
2025-12-16,Junior Digital Specialist,ASUS,"Bryanston, Gauteng, South Africa",Entry level,Full-time,"Marketing, Customer Service, and Writing/Editing",Computer Hardware Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350272037,https://za.linkedin.com/jobs/view/junior-digital-specialist-at-asus-4350272037,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-16,Pharmacist Assistant,Mediclinic Group,"Nelspruit, Mpumalanga, South Africa",Entry level,Full-time,Health Care Provider,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327722552,https://za.linkedin.com/jobs/view/pharmacist-assistant-at-mediclinic-group-4327722552,Bac,1 ans/years,General Search
2025-12-16,Site Supervisor,Value Logistics,"Cape Town, Western Cape, South Africa",Mid-Senior level,Full-time,Management and Manufacturing,"Transportation, Logistics, Supply Chain and Storage",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343763325,https://za.linkedin.com/jobs/view/site-supervisor-at-value-logistics-4343763325,Bac+8 / Doctorat,2 ans/years,General Search
2025-12-16,Marketing Intern,Coface,"Sandton, Gauteng, South Africa",Internship,Full-time,Marketing and Product Management,Software Development and IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350302401,https://za.linkedin.com/jobs/view/marketing-intern-at-coface-4350302401,N/A,Senior (> 5 ans),General Search
2025-12-16,Operations Manager,Communicate Recruitment,"Pretoria, Gauteng, South Africa",Mid-Senior level,Full-time,"Finance, Administrative, and Project Management","Retail, Hospitality, and Restaurants",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350200875,https://za.linkedin.com/jobs/view/operations-manager-at-communicate-recruitment-4350200875,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-16,Salaried Financial Advisor,Old Mutual South Africa,"Nelspruit, Mpumalanga, South Africa",Mid-Senior level,Full-time,Finance and Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4197896640,https://za.linkedin.com/jobs/view/salaried-financial-advisor-at-old-mutual-south-africa-4197896640,Bac+5 / Master / Ingénieur,3 ans/years,General Search
2025-12-16,Finance Intern,Hello Group,"Centurion, Gauteng, South Africa",Entry level,Full-time,Finance and Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343777218,https://za.linkedin.com/jobs/view/finance-intern-at-hello-group-4343777218,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,"Instructional Designer (Contract, Remote)",INFUSE,South Africa,Mid-Senior level,Full-time,Education and Training,"Construction, Software Development, and IT Services and IT Consulting",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343755915,https://za.linkedin.com/jobs/view/instructional-designer-contract-remote-at-infuse-4343755915,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,"Instructional Designer (Contract, Remote)",INFUSE,South Africa,Mid-Senior level,Full-time,Education and Training,"Construction, Software Development, and IT Services and IT Consulting",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343566864,https://za.linkedin.com/jobs/view/instructional-designer-contract-remote-at-infuse-4343566864,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,"Instructional Designer (Contract, Remote)",INFUSE,South Africa,Mid-Senior level,Full-time,Education and Training,"Construction, Software Development, and IT Services and IT Consulting",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343716318,https://za.linkedin.com/jobs/view/instructional-designer-contract-remote-at-infuse-4343716318,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,"Instructional Designer (Contract, Remote)",INFUSE,South Africa,Mid-Senior level,Full-time,Education and Training,"Construction, Software Development, and IT Services and IT Consulting",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343736096,https://za.linkedin.com/jobs/view/instructional-designer-contract-remote-at-infuse-4343736096,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Account Developer,Coca-Cola Beverages Africa,"Cradock, Eastern Cape, South Africa",Entry level,Full-time,Sales and Business Development,Food and Beverage Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343636153,https://za.linkedin.com/jobs/view/account-developer-at-coca-cola-beverages-africa-4343636153,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Financial Controller,Deposita,"Midrand, Gauteng, South Africa",Mid-Senior level,Full-time,Finance and Accounting/Auditing,"Financial Services, Manufacturing, and IT System Custom Software Development",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350253103,https://za.linkedin.com/jobs/view/financial-controller-at-deposita-4350253103,Bac+5 / Master / Ingénieur,4 ans/years,General Search
2025-12-16,Recruiter,GemHarvest Executive Recruiting,South Africa,Associate,Full-time,"Administrative, General Business, and Human Resources",Staffing and Recruiting and Human Resources Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327656319,https://za.linkedin.com/jobs/view/recruiter-at-gemharvest-executive-recruiting-4327656319,N/A,5 ans/years,General Search
2025-12-16,Paralegal,Adams & Adams,"Pretoria, Gauteng, South Africa",Associate,Full-time,Legal,Law Practice and Legal Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350261121,https://za.linkedin.com/jobs/view/paralegal-at-adams-adams-4350261121,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,Supply Chain Procurement Accountant,Unilever,"La Lucia, KwaZulu-Natal, South Africa",Entry level,Full-time,Management and Manufacturing,Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327606313,https://za.linkedin.com/jobs/view/supply-chain-procurement-accountant-at-unilever-4327606313,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-16,Debtors Controller Inland Region,Tsebo Solutions Group,"Johannesburg, Gauteng, South Africa",Director,Full-time,Accounting/Auditing and Finance,Facilities Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343617045,https://za.linkedin.com/jobs/view/debtors-controller-inland-region-at-tsebo-solutions-group-4343617045,Bac+2 / BTS / DUT,3 ans/years,General Search
2025-12-16,Handyman - Delmas,CBRE Excellerate,"Delmas, Mpumalanga, South Africa",Entry level,Contract,Engineering and Information Technology,Real Estate,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343557537,https://za.linkedin.com/jobs/view/handyman-delmas-at-cbre-excellerate-4343557537,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-16,Accounts Payable Specialist,DASH BPO,"Randburg, Gauteng, South Africa",Entry level,Contract,Administrative,Consumer Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327714831,https://za.linkedin.com/jobs/view/accounts-payable-specialist-at-dash-bpo-4327714831,N/A,N/A,General Search
2025-12-16,Program Coordinator,Adept Global,"City of Cape Town, Western Cape, South Africa",Entry level,Contract,Project Management,"Public Health, Hospitals and Health Care, and Hospitals",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350071585,https://za.linkedin.com/jobs/view/program-coordinator-at-adept-global-4350071585,N/A,4 ans/years,General Search
2025-12-16,Finance Manager,HyperDev AI,"Johannesburg, Gauteng, South Africa",Mid-Senior level,Full-time,Marketing,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343666477,https://za.linkedin.com/jobs/view/finance-manager-at-hyperdev-ai-4343666477,Bac+8 / Doctorat,4 ans/years,General Search
2025-12-16,SADC Communications & PR Officer,Peace Parks Foundation,"Stellenbosch, Western Cape, South Africa",Mid-Senior level,Full-time,Other,Environmental Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343707643,https://za.linkedin.com/jobs/view/sadc-communications-pr-officer-at-peace-parks-foundation-4343707643,Bac+2 / BTS / DUT,7 ans/years,General Search
2025-12-16,General Assistant - BUCO Fleet Street,The Building Company,"King William’s Town, Eastern Cape, South Africa",Entry level,Full-time,Management and Manufacturing,Wholesale Building Materials,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343792181,https://za.linkedin.com/jobs/view/general-assistant-buco-fleet-street-at-the-building-company-4343792181,Bac+2 / BTS / DUT,N/A,General Search
2025-12-16,Freelance Cybersecurity Analyst - AI Trainer,Mindrift,South Africa,Mid-Senior level,Part-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343584756,https://za.linkedin.com/jobs/view/freelance-cybersecurity-analyst-ai-trainer-at-mindrift-4343584756,Bac+8 / Doctorat,3 ans/years,General Search
2025-12-16,Senior Delivery Manager,McKinsey & Company,"Johannesburg, Gauteng, South Africa",Mid-Senior level,Full-time,"Consulting, Project Management, and Strategy/Planning","Banking, Mining, and Telecommunications",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4115771036,https://za.linkedin.com/jobs/view/senior-delivery-manager-at-mckinsey-company-4115771036,Bac+8 / Doctorat,8 ans/years,General Search
2025-12-16,Store Manager - Truworths V & A Waterfront,Truworths,"Cape Town, Western Cape, South Africa",Entry level,Full-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343638437,https://za.linkedin.com/jobs/view/store-manager-truworths-v-a-waterfront-at-truworths-4343638437,N/A,N/A,General Search
2025-12-16,Financial Adviser AIFA (FAIS) Pipelining,Absa Group,"Lephalale, Limpopo, South Africa",Not Applicable,Full-time,Finance and Sales,Financial Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4092554650,https://za.linkedin.com/jobs/view/financial-adviser-aifa-fais-pipelining-at-absa-group-4092554650,Certified,100 ans/years,General Search
2025-12-16,Clinical Haematologist,Mediclinic,"Cape Town, Western Cape, South Africa",Mid-Senior level,Full-time,Other,Motor Vehicle Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350280606,https://za.linkedin.com/jobs/view/clinical-haematologist-at-mediclinic-4350280606,N/A,N/A,General Search
2025-12-16,Sales Executive,Outsource-X South Africa,"Somerset West, Western Cape, South Africa",Mid-Senior level,Full-time,Sales and Business Development,Outsourcing and Offshoring Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350150731,https://za.linkedin.com/jobs/view/sales-executive-at-outsource-x-south-africa-4350150731,N/A,N/A,General Search
2025-12-16,Wellness Assistant - Clicks Fourways Crossing,Clicks Group,"Rand West City, Gauteng, South Africa",Entry level,Full-time,Health Care Provider,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343657526,https://za.linkedin.com/jobs/view/wellness-assistant-clicks-fourways-crossing-at-clicks-group-4343657526,Bac,N/A,General Search
2025-12-16,Sales Manager,Mobile-Technologies,"City of Cape Town, Western Cape, South Africa",Entry level,Full-time,Sales and Business Development,Telecommunications,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327672568,https://za.linkedin.com/jobs/view/sales-manager-at-mobile-technologies-4327672568,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-16,Critical Care Emergency Care Practitioner,Mediclinic Group,"City of Johannesburg, Gauteng, South Africa",Entry level,Full-time,Health Care Provider,Hospitals and Health Care,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327606019,https://za.linkedin.com/jobs/view/critical-care-emergency-care-practitioner-at-mediclinic-group-4327606019,Bac,2 ans/years,General Search
2025-12-16,"Manager, ABM Programs, Europe & LATAM",HelloKindred,"Johannesburg, Gauteng, South Africa",Mid-Senior level,Full-time,Management,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343704681,https://za.linkedin.com/jobs/view/manager-abm-programs-europe-latam-at-hellokindred-4343704681,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-16,Information Technology Technician,Paracon,"Burgersdorp, Eastern Cape, South Africa",Mid-Senior level,Contract,"Quality Assurance, Information Technology, and Writing/Editing","Energy Technology and Technology, Information and Media",https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4350300188,https://za.linkedin.com/jobs/view/information-technology-technician-at-paracon-4350300188,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-16,General Manager: Strategy,Mindworx Consulting and Academy,"City of Johannesburg, Gauteng, South Africa",Director,Full-time,Strategy/Planning,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4327656949,https://za.linkedin.com/jobs/view/general-manager-strategy-at-mindworx-consulting-and-academy-4327656949,Bac+5 / Master / Ingénieur,10 ans/years,General Search
2025-12-16,Email Marketing Copywriter at Marketing Agency,Paired,South Africa,Entry level,Full-time,Marketing,Advertising Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4344010084,https://za.linkedin.com/jobs/view/email-marketing-copywriter-at-marketing-agency-at-paired-4344010084,Bac+5 / Master / Ingénieur,2 ans/years,General Search
2025-12-16,Pharmacist Assistant QPB - Clicks Hout Bay,Clicks Group,"Cape Town, Western Cape, South Africa",Entry level,Full-time,Health Care Provider,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343737272,https://za.linkedin.com/jobs/view/pharmacist-assistant-qpb-clicks-hout-bay-at-clicks-group-4343737272,Bac+2 / BTS / DUT,N/A,General Search
2025-12-16,Store Manager - Clicks Tams Shopping Complex,Clicks Group,"Eastern Cape, South Africa",Mid-Senior level,Full-time,Sales and Business Development,Retail,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4343597992,https://za.linkedin.com/jobs/view/store-manager-clicks-tams-shopping-complex-at-clicks-group-4343597992,Bac,2 ans/years,General Search
